Ra, Dec
291.90502999999995,47.094929
293.18408,42.528019
292.38293,38.40057
294.03436,50.371651
296.34622,50.390789
295.16696,46.754341
287.76456,38.294701
295.78552,39.907921
287.45532000000003,38.23959
299.75021,44.561981
298.90012,40.303589
291.38602000000003,42.709129
294.98059,44.425301
289.74731,39.523453
296.49731,40.765629
294.03436,50.371651
283.12854,43.45686
291.58517,42.367228999999995
283.78702000000004,48.02956
289.84286000000003,38.237049
298.53549,48.419478999999995
300.60422,43.902946
289.17761,41.695171
300.4068,46.378941
285.21667,41.282429
290.6864,38.355598
285.69,40.99453
292.28659,42.07246
292.78461,43.215981
299.42017000000004,40.73838
291.02097000000003,36.903648
293.20377,43.057010999999996
294.08896,39.128101
293.8067,44.867352000000004
284.10778999999997,44.245810999999996
290.47927999999996,43.505268
296.61078,49.567039
285.69,40.99453
287.50375,44.167259
291.20419,45.238392
290.31039,40.981429999999996
289.55566,42.572047999999995
291.24924,45.921490000000006
296.92361,43.566471
295.93921,44.837379
290.72519,48.210411
287.95279,46.331759999999996
287.80408,43.168960999999996
300.18863,46.185767999999996
289.80322,38.366692
285.72848999999997,42.65453
285.72848999999997,42.65453
285.5921,39.206268
290.31588999999997,37.977779
291.67682,38.874908000000005
286.58932000000004,44.5247
293.53253,43.406151
283.29214,45.434109
297.1243,47.037022
294.46231,38.381912
297.285,49.21246
292.32645,38.657581
300.94568,44.164688
297.81674,43.440411
284.74942000000004,48.558128
294.3035,38.203011
290.60129,41.269020000000005
295.10251,46.732921999999995
297.08301,43.679951
297.75125,40.647388
295.64212000000003,48.773071
285.81662,49.352699
298.84119,44.749889
291.55807000000004,38.546219
295.31842,40.208960999999995
290.33362,37.911171
292.92432,38.44228
292.6069,45.701408
291.56772,38.267109000000005
298.67731000000003,41.640282
295.5571,40.321209
290.29932,37.908932
289.71487,39.283871000000005
291.2562,49.258949
294.20068,46.327221
289.78052,49.89653
291.71054,38.96273
286.97128,44.708302
289.79135,40.299431
291.91916000000003,39.02227
290.29623,47.990364
284.34839,40.72826
291.1781,47.322941
297.58023,39.702702
294.78763,43.739021
298.89877,47.463089000000004
292.93121,45.404270000000004
292.03525,38.945910999999995
287.03952000000004,46.481701
286.57617,41.741459000000006
299.0473,46.68557
296.3566,41.455391
297.35278,40.958141
290.91934,37.28717
286.60889,41.889339
289.76492,38.38345
296.40375,39.722649
291.2562,49.258949
292.13876,38.94154
295.60934,45.484451
294.94858,46.438641
287.63547,45.716060999999996
288.397,40.213188
295.53394,39.762249
294.09555,38.885059000000005
297.34418,39.88501
292.79332999999997,45.628262
290.83389,45.43565
298.90161,42.212799
293.70847000000003,38.958012
295.52948,50.370399
290.73364,48.207378000000006
293.71811,41.430939
290.79037,41.26461
289.98096,43.299492
290.6102,41.470402
295.96259,42.200256
295.16098,42.799129
288.07648,43.958488
298.51794,39.924438
291.50122000000005,47.74773
299.53479,40.477779
287.04236000000003,41.752209
293.58087,40.427471000000004
298.94785,43.539711
293.05408,38.54179
292.85916000000003,38.431931
288.94131,44.593922
287.80502,46.00116
298.98502,40.203709
299.66617,43.619469
289.97617,38.450489000000005
291.3591,38.71891
285.96872,41.363564000000004
292.74492999999995,41.93486
298.03652999999997,39.906009999999995
291.81998,41.112476
282.76062,46.177841
286.97745,38.898762
293.85065,38.397751
287.25095,44.946308
288.66077,43.36808
286.05939,45.516804
298.79892,42.353390000000005
296.11276000000004,39.611599
298.87417999999997,43.440891
299.83664,45.780731
295.54755,46.287682000000004
284.22879,49.294189
283.72379,40.237559999999995
292.20471000000003,37.221218
298.65271,43.955021
294.33847000000003,50.33654
295.67188,40.18037
297.68881,40.643661
283.72955,40.789028
296.12457,49.726669
290.35706,41.76162
295.77768,50.149025
287.75916,40.65704
290.30371,37.924191
294.42126,39.628471000000005
298.56667999999996,40.128239
294.20786,39.680115
293.01489,38.012402
285.87579,41.332432
281.11646,43.28244
291.25777999999997,42.580139
294.12487999999996,46.67289
292.20471000000003,37.221218
295.42047,40.842659000000005
297.22046,47.748249
299.86182,45.827351
285.25616,41.595589000000004
294.25079,38.404236
296.99017000000003,47.130660999999996
286.22708,44.430328
295.2811,40.132858
290.45831,48.661369
287.37125,39.603569
294.20786,39.680115
294.20786,39.680115
294.20786,39.680115
293.50702,50.450119
294.20786,39.680115
300.48816,44.46067
292.90771,38.68309
296.77271,47.158539000000005
295.50211,38.983540000000005
295.32982999999996,42.534962
297.50562,39.756802
294.45038,44.166779
290.86606,40.901581
295.15546,44.294861
297.42742999999996,39.781139
298.92361,40.749538
291.8269,41.7099
287.37125,39.603569
297.78012,41.209229
290.15722999999997,38.52438
301.72076,44.41206
289.37667999999996,41.158671999999996
286.40722999999997,44.527355
286.38693,47.016628000000004
289.08313,42.70414
291.92636,37.101292
293.62307999999996,47.961909999999996
282.16364,43.510132
288.93597,49.360141999999996
295.11722000000003,39.27409
298.2934,40.239632
292.33884,38.84491
290.73447000000004,45.297791
297.16086,39.63007
288.59682999999995,46.326038
300.93539,45.596539
290.64301,48.887501
292.16486000000003,37.275742
295.55756,46.172241
298.47058,41.06625
287.7627,43.274429
282.63617,43.3661
289.20833999999996,50.615990000000004
294.36514,46.501759
285.72272000000004,43.009479999999996
288.37023999999997,43.35461
294.05481000000003,39.845249
294.05481000000003,39.845249
295.3027,46.772018
292.27774,39.461071000000004
285.41061,44.412209000000004
284.35312000000005,48.740210999999995
288.56729,41.09013
292.58865,38.801429999999996
300.56241,46.037819
289.91635,43.507671
295.5596,46.17804
294.74987999999996,49.663441
281.89731,46.722664
291.54343,38.048759000000004
296.34799,44.501961
290.62183,51.057301
296.159,44.563109999999995
298.20261,44.925831
294.05481000000003,39.845249
287.24523999999997,38.68808
298.03305,39.883179
297.66504,40.681992
297.66504,40.681992
287.82489,45.348079999999996
283.72427000000005,46.879112
283.72427000000005,46.879112
285.75586,44.724998
288.19992,46.149421999999994
291.97629,37.668652
297.16177000000005,41.775822
289.85889,48.693851
292.98834,49.484970000000004
289.90698,42.0462
292.15866,49.63776
293.68127000000004,41.611969
288.90952000000004,51.930561
292.67773,49.663909999999994
292.77893,40.795631
284.69277999999997,44.010208
291.34879,51.256119
285.5575,49.33007
289.92145,46.74456
294.69406000000004,45.86684
287.96814,46.470612
292.01379,42.28875
294.86813,44.283198999999996
290.63043,44.565601
283.94244,41.4716
295.1442,38.799831
283.47574,41.775318
290.9227,48.180328
292.69855,37.778481
282.92773,42.80608
287.22513,44.899840999999995
287.96655,46.33849
294.94982999999996,38.60519
297.72213999999997,48.710258
295.19568,48.567421
284.96851000000004,42.079201
288.09564,40.365971
295.90502999999995,45.405429999999996
298.18341000000004,48.44381
294.63989,50.33419
290.33072000000004,37.882092
297.16089,40.042858
289.44867,41.731411
290.84921,38.631840000000004
294.62097,49.89415
284.53635,48.749611
287.13489,47.488621
293.71136,47.887539000000004
293.43079,46.692089
294.11237,46.252708
293.74326,45.761589
290.74432,43.26078
285.66006,46.143471000000005
294.71292,46.576221000000004
287.08749,42.668671
295.37203999999997,38.897739
298.29953,44.788990000000005
288.2327,48.002178
294.91577,46.485321
300.56305,43.980068
298.01016,43.371590000000005
298.85892,46.697208
289.92145,46.74456
288.16397,42.481079
300.23093,46.0452
287.18967000000004,38.42382
287.96875,46.301659
298.05338,40.210739000000004
287.98569,46.3484
291.24866000000003,40.221352
290.48007,51.965012
295.66324,38.718243
289.07397000000003,40.366009000000005
285.85315,44.57222
293.48825,39.696331
292.91196,47.47504
294.54642,46.507870000000004
286.7937,44.638560999999996
293.93832000000003,45.719021000000005
293.20772999999997,41.698582
288.16397,42.481079
288.46909,46.78368
286.22089,41.151249
291.39938,38.78775
284.9725,44.567551
294.63516,40.322128
298.46341,48.32185
292.31601,42.626251
288.44305,42.456759999999996
295.19982999999996,46.731730999999996
297.27448,46.117908
292.58087,38.709109999999995
286.35339,44.961182
285.17334,48.770039000000004
287.36404,47.78521
293.98871,46.718021
290.49987999999996,40.287689
296.47104,51.215221
288.05292000000003,38.93792
296.82007000000004,43.388020000000004
296.82007000000004,43.388020000000004
285.47534,38.099361
292.13428,46.202419
293.13097999999997,38.159679
300.92484,44.24968
293.52756,41.111439000000004
292.80865,49.579440999999996
290.70651000000004,48.226559
281.89813,42.28587
282.33563,42.84544
292.96982,45.905578999999996
283.72552,45.676849
288.85028,44.596939
292.95526,47.573101
295.1333,43.631432000000004
298.82495,46.713531
290.39172,43.440338
293.80884,48.36562
294.4418,40.571678000000006
290.39505,41.78157
297.83713,42.079369
299.27657999999997,44.291981
299.41986,47.562832
287.84,38.255489000000004
291.36188,49.02198
293.29227000000003,38.2118
296.10406,42.34259
294.45569,46.743561
288.57358,51.472752
292.47888,38.657921
291.21338,42.625599
290.01245,41.089989
286.39583999999996,43.075821000000005
288.302,47.775551
285.17334,48.770039000000004
291.69104,38.61499
293.98871,46.718021
289.01178,51.376019
295.07507000000004,44.382992
290.81366,40.254875
291.36188,49.02198
291.36188,49.02198
294.48499,38.352859
295.21127,41.086971000000005
291.19507000000004,40.702702
282.25021,44.921108000000004
290.58612,46.642689000000004
288.58835,42.605659
295.88568,39.31599
293.20139,45.454399
297.95297,40.806808000000004
295.22089,46.823879
288.09009,46.322948
296.20578,44.660446
291.06167999999997,51.404781
293.42361,42.917640999999996
293.95221000000004,45.318259999999995
291.98572,45.211441
291.7005,37.843731
291.51819,47.139301
291.40781,48.017891
289.75626,39.57645
282.12888,44.303162
285.51294,38.079739000000004
298.00357,48.564240000000005
288.79703,42.1689
298.00293,43.35461
296.2478,44.07679
294.7005,46.573132
283.85291,45.48526
283.58762,40.574928
291.79666000000003,47.385929
293.5423,43.0261
293.28802,43.514992
293.79684,45.160728000000006
293.79684,45.160728000000006
286.53278,44.554569
296.51666,44.608608000000004
299.20667000000003,45.64547
288.66077,43.36808
291.58682000000005,42.827621
293.6228,41.966491999999995
294.73132000000004,43.989360999999995
290.88486,39.115921
296.896,48.047259999999994
299.08536000000004,40.774529
301.15656,44.379532
293.82782000000003,48.054241
290.62658999999996,41.490959000000004
286.77161,39.266940999999996
294.33847000000003,50.33654
286.04739,38.979851000000004
289.18265,47.873379
291.62878,41.208599
299.60825,41.268341
296.63315,39.327141
299.08657999999997,45.776821000000005
294.20984,46.479969
296.81158,41.51569
287.93719,46.418490999999996
290.04114,42.105740000000004
294.99649,39.629921
287.39777000000004,43.414341
291.61646,48.775639
296.04196,48.681351
287.25299,45.90934
293.28015,46.560089000000005
290.44476000000003,48.462891
285.28362999999996,38.947281
286.62854,50.471272
291.18927,38.731159000000005
290.77655,47.64843
290.97906,50.258148
286.77313,39.277531
299.09537,43.439098
292.68515,41.905918
292.02621,41.984119
296.45776,41.266022
295.09201,49.940079
288.86852999999996,39.496132
290.62686,41.4604
292.61426,41.437228999999995
284.56689,49.01255
287.56268,45.679008
299.3028,41.441016999999995
290.27657999999997,41.269341
297.05902000000003,49.4785
288.70859,46.018188
296.06665,39.938010999999996
299.0098,46.684738
295.46341,46.01123
294.69696,46.720188
286.78354,44.73737
286.58829,44.640411
289.75229,41.634605
292.02828999999997,43.946362
294.01822000000004,38.226292
293.43478,41.716881
291.22042999999996,43.574268
289.61856,47.557968
283.70471000000003,47.385288
289.90417,38.651371000000005
298.75836,41.631031
296.66855,43.540569
291.91415,37.807819
295.59735,43.596401
291.12744,47.938801
291.88797,43.649811
295.36145,45.914840999999996
285.56747,38.040690999999995
298.91083,42.18504
295.66672,43.37035
290.57632,41.546188
290.14655,39.665821
293.52997,45.66433
285.59542999999996,40.679722
292.93552,42.824871
293.94012000000004,40.447189
289.87506,43.420959
300.23587000000003,44.76952
297.09583,46.211021
299.01312,41.329311
289.77954,41.214409
293.72,39.446449
289.26575,40.255482
300.6496,44.05574
283.35046,45.339110999999995
290.16418,41.782631
294.12762000000004,43.975128000000005
297.60236000000003,40.803219
297.27087,46.928421
291.20007000000004,39.053982
294.91486000000003,43.862431
296.77414,40.793282
284.68292,41.592411
295.47382000000005,39.124561
283.21274,45.349861
285.15942,47.882740000000005
287.6376,46.204411
290.0632,41.815220000000004
298.96481,44.45277
284.87134,49.775909000000006
282.61804,46.787521000000005
292.98517000000004,46.506569
288.59967,46.031712
287.08252000000005,46.104069
288.84711,39.934311
297.77898999999996,39.776001
296.17621,43.931751
291.64294,37.632408
290.7377,45.725367999999996
287.50766,44.314240000000005
289.75229,41.634605
289.26697,51.751221
294.22134,39.989521
298.78278,48.312809
295.90502999999995,45.405429999999996
301.56284,44.240390999999995
292.79254,47.576721
297.85822,41.330231
292.35605,39.11945
286.35922,42.227482
288.84711,39.934311
295.17537999999996,45.930908
291.16129,38.710602
294.46487,39.725390999999995
288.39529,39.872627
287.82877,42.061642
296.29056,44.42326
292.26291000000003,46.430640999999994
300.9288,44.356293
299.13779,43.498638
290.51785,41.238762
295.90502999999995,45.405429999999996
295.7023,43.900928
290.35947000000004,41.552052
284.6134,48.373470000000005
291.2941,41.91283
284.65337999999997,42.48835
295.19534,39.92725
289.74672999999996,50.99371
291.9281,41.968441
292.93643,46.753021000000004
288.44839,49.714031
291.45734,37.206841
287.64566,48.638821
291.21246,50.453559999999996
290.25931,46.885109
294.04175,39.457371
283.35046,45.339110999999995
283.83884,40.421974
289.18149,51.562538
283.57268999999997,41.695728
288.34488,49.021938
291.2941,41.91283
289.75229,41.634605
291.09943,44.545689
286.33011,39.683182
288.53769,43.258904
294.3735,40.65144
294.43747,44.180901
295.6709,47.830399
293.26266,46.30888
291.73361,47.109161
293.37381,44.727982
300.23587000000003,44.76952
293.05508,47.606739000000005
292.96661,39.899639
289.05286,46.67593
298.08716,42.164349
298.4985,41.08337
283.69351,40.018021000000005
291.78796,42.834099
290.51251,43.101279999999996
289.77826,38.262741
282.24762000000004,45.930779
291.69516,49.187859
296.51205,49.727759999999996
288.74072,49.543018
295.45059,50.54211
291.25027,45.655071
290.60806,37.801891
296.33688,43.60009
285.66843,45.374771
287.31485,39.538181
296.20569,44.498989
292.77634,38.39397
286.56032999999996,48.893051
289.2247,40.260818
287.06534,37.899479
295.24191,43.972599
295.85782,41.415690999999995
291.06143,50.22694
291.58875,44.907509000000005
289.72168,45.439758000000005
289.5531,41.056931
289.75229,41.634605
294.85272000000003,43.686459
298.45123,46.620861
291.54214,48.991192
296.22168,39.405762
286.54364,45.304871
291.51758,49.43462
285.22415,40.958931
286.51355,45.038044
298.90598,47.611359
293.73605,38.940041
293.29278999999997,41.997589000000005
297.23672,40.034039
292.51468,38.022059999999996
298.22542999999996,40.783989
292.46387000000004,41.299068
288.23523,40.612839
291.39968999999996,44.473099
286.37827000000004,43.07325
282.19565,47.105678999999995
294.30099,39.519058
291.27859,42.53738
286.77313,39.277531
288.01013,46.978519
295.21426,45.324509
290.16943,41.54974
286.83643,46.288509000000005
288.87082000000004,50.815559
296.52655,39.49091
298.54257,40.514790000000005
289.97791,50.668259
290.46512,47.92918
292.83698,47.553940000000004
295.30386,43.059681
284.73474,39.045361
287.67059,43.197239
300.94925,45.247952000000005
293.06857,42.957211
291.16476,48.052429
290.38583,41.552310999999996
294.51309,46.500759
294.67126,38.698971
290.51242,50.649288
296.04425,44.80529
289.5484,40.1642
295.33606000000003,40.392132000000004
288.03705,39.208988
289.5484,40.1642
